"";"Pel_CHP1_PubGel1";"Pel_PV1_PubGel1";"Pel_PubGel1_Demel1";"Pel_CHP1_Demel1";"Pel_PV1_Demel1";"Pel_PubGel1_Demel2";"Pel_CHP1_Demel2";"Pel_PV1_Demel2";"Pfuel_PubGfuel1_GaBo1";"Pfuel_PubGfuel1_CHP1";"Pth_CHP1_TS1";"Pth_GaBo1_Demth1";"Pth_TS1_Demth1";"Eth_TS1";"Op_CHP1";"epex"
"2500";0;0;8,829;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;14,31;130,534507680806;1;0,03848219
"2501";0;-4,44089209850063e-16;8,89383;0;0,39507;0;0;0;0;0;-2,52435489670724e-29;0;19,33845;110,869624702538;0;-0,028538818
"2502";0;0;8,9723967;0;1,6553433;0;0;0;0;0;0;0;28,84005;81,7523185008329;0;-0,028538818
"2503";8,49178999999999;3,4529118;0;11,50821;0;0;0;0;0;52,5003281270508;29,0001312508203;0;29,34315;81,204858387583;1;-0,028538818
"2504";8,18731999999999;9,530787201;0;11,81268;0;0;0;0;0;52,5003281270508;29,0001312508203;0;28,2252;81,7767173302128;1;-0,028538818
"2505";8,20018999999999;13,336061934;0;11,79981;0;0;0;0;0;52,5003281270508;29,0001312508203;0;27,4986;83,0737462018131;1;-0,012024438
"2506";8,08984999999999;14,954426682;0;11,91015;0;0;0;0;0;52,5003281270508;29,0001312508203;0;25,93365;85,932481540305;1;-0,012024438
"2507";7,91506999999999;18,368305566;0;12,08493;0;0;0;0;0;52,5003281270508;29,0001312508203;0;24,98355;89,7341679225001;1;-0,012024438
"2508";8,00974999999999;15,476551194;0;11,99025;0;0;0;0;0;52,5003281270508;29,0001312508203;0;24,201;94,3088972721854;1;-0,012024438
"2509";8,14033999999999;13,474099392;0;11,85966;0;0;0;0;0;52,5003281270508;29,0001312508203;0;23,75385;99,319336409218;1;-0,018568668
"2510";8,36380999999999;9,669101208;0;11,63619;0;0;0;0;0;52,5003281270508;29,0001312508203;0;23,4186;104,652495736325;1;-0,018568668
"2511";8,55721999999999;6,880697148;0;11,44278;0;0;0;0;0;52,5003281270508;29,0001312508203;0;23,4186;109,972318213939;1;-0,018568668
"2512";8,79742999999999;7,014744399;0;11,20257;0;0;0;0;0;52,5003281270508;29,0001312508203;0;24,08925;114,608187194062;1;-0,018568668
"2513";8,76979999999999;3,4094541;0;11,2302;0;0;0;0;0;52,5003281270508;29,0001312508203;0;25,4307;117,891013067161;1;0,047430508
"2514";8,62003999999999;1,4854632;0;11,37996;0;0;0;0;0;52,5003281270508;29,0001312508203;0;26,772;119,82432944343;1;0,047430508
"2515";8,58295999999999;0,237042;0;11,41704;0;0;0;0;0;52,5003281270508;29,0001312508203;0;27,88995;120,634861096423;1;0,047430508
"2516";8,51059999999999;0;0;11,4894;0;0;0;0;0;52,5003281270508;29,0001312508203;0;28,67235;120,660965819785;1;0,047430508
"2517";8,81677999999999;0;0;11,18322;0;0;0;0;0;52,5003281270508;29,0001312508203;0;28,3929;120,966455261999;1;0,002313386
"2518";0;0;10,48788;0;0;0;0;0;0;0;0;0;25,87785;94,7860995034591;0;0,002313386
"2519";0;0;9,4527;0;0;0;0;0;0;0;0;0;22,07715;72,4719140305485;0;0,002313386
"2520";0;0;8,748;0;0;0;0;0;15,4061882741947;0;0;13,8655694467752;2,51068055322479;69,78;0;0,002313386
"2521";0;0;8,505;0;0;0;0;0;0;0;0;-4,69142280651001e-30;12,72;56,8854983021102;0;-0,00438385
"2522";0;0;8,514;0;0;0;0;0;0;0;0;0;13,95;42,7932424116112;0;-0,00438385
"2523";0;0;8,622;0;0;0;0;0;0;0;0;0;13,11;29,5762276013642;0;-0,00438385
"2524";0;0;8,937;0;0;0;0;0;0;0;0;0;14,22;15,282265120229;0;-0,00438385
"2525";0;0;9,45027;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;19,224;25,0201793860811;1;0,03483469
"2526";0;0;0;10,56231;0;12,0368669;9,43768999999999;0,5254431;0;52,5003281270508;29,0001312508203;0;28,66935;25,2883916517427;1;0,03483469
"2527";0;0;9,25116800000001;0;2,18774199999999;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;29,16945;25,0558331880297;1;0,03483469
"2528";0;0;4,11043100000001;0;7,75822899999999;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;28,05825;25,9350562927716;1;0,03483469
"2529";8,06113999999999;9,679215;0;11,93886;0;0;0;0;0;52,5003281270508;29,0001312508203;0;27,336;27,5343306883618;1;0,017136591
"2530";7,99282999999999;12,523719;0;12,00717;0;0;0;0;0;52,5003281270508;29,0001312508203;0;25,7802;30,6854057131091;1;0,017136591
"2531";8,04016999999999;11,694072;0;11,95983;0;0;0;0;0;52,5003281270508;29,0001312508203;0;24,83565;34,7731507157583;1;0,017136591
"2532";8,33356999999999;7,664358;0;11,66643;0;0;0;0;0;52,5003281270508;29,0001312508203;0;24,0579;39,6284233274145;1;0,017136591
"2533";8,66476999999999;12,207663;0;11,33523;0;0;0;0;0;52,5003281270508;29,0001312508203;0;23,6133;44,916154160417;1;-0,005716588
"2534";8,87527999999999;10,034778;0;11,12472;0;0;0;0;0;52,5003281270508;29,0001312508203;0;23,28;50,5239617488172;1;-0,005716588
"2535";9,13762999999999;16,000335;0;10,86237;0;0;0;0;0;52,5003281270508;29,0001312508203;0;23,28;56,1177456635916;1;-0,005716588
"2536";9,30988999999999;12,166773255;0;10,69011;0;0;0;0;0;52,5003281270508;29,0001312508203;0;23,94675;61,0307909743138;1;-0,005716588
"2537";9,18676999999999;3,0696939;0;10,81323;0;0;0;0;0;52,5003281270508;29,0001312508203;0;25,28025;64,5980500318327;1;0,07406593
"2538";9,07777999999999;0,9323652;0;10,92222;0;0;0;0;0;52,5003281270508;29,0001312508203;0;26,6136;66,8230382988335;1;0,07406593
"2539";9,07777999999999;0,4385277;0;10,92222;0;0;0;0;0;52,5003281270508;29,0001312508203;0;27,72495;67,9311124467404;1;0,07406593
"2540";9,07867999999999;0;0;10,92132;0;0;0;0;0;52,5003281270508;29,0001312508203;0;28,5027;68,2586655883389;1;0,07406593
"2541";9,25363999999999;0;0;10,74636;0;0;0;0;0;52,5003281270508;29,0001312508203;0;28,2249;68,8631996044092;1;0,07809644
"2542";9,62947999999999;0;0;10,37052;0;0;0;0;0;52,5003281270508;29,0001312508203;0;25,7247;71,9664218375584;1;0,07809644
"2543";10,4762;0;0;9,5238;0;0;0;0;0;52,5003281270508;29,0001312508203;0;21,9465;78,8400837160413;1;0,07809644
"2544";0;0;8,757;0;0;0;0;0;8,24047211497816;0;0;7,41642490348034;8,86292509651966;69,78;0;0,07809644
"2545";0;0;8,361;0;0;0;0;0;0;0;0;0;12,57;57,0354983021102;0;0,061019455
"2546";0;0;8,289;0;0;0;0;0;0;0;0;0;13,785;43,1078673004807;0;0,061019455
"2547";0;0;8,478;0;0;0;0;0;0;0;0;0;12,96;30,0400656949155;0;0,061019455
"2548";0;0;8,55;0;0;0;0;0;0;0;0;0;14,055;15,9099432749029;0;0,061019455
"2549";0;0;8,487;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;18,99975;25,8705378803405;1;0,026166197
"2550";0;0;8,199;0;0;1,91268953000001;20;0,08731047;0;52,5003281270508;29,0001312508203;0;28,33485;26,4711236197616;1;0,026166197
"2551";0;0;8,505;0;0;1,45875410000001;20;0,5412459;0;52,5003281270508;29,0001312508203;0;28,8291;26,5759574498782;1;0,026166197
"2552";0;0;8,006661;1,77635683940025e-15;1,066689;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;27,7308;27,7788291177514;1;0,026166197
"2553";0;0;6,2878824;-1,77635683940025e-15;3,0341376;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;27,01695;29,6925427152837;1;0,072012825
"2554";0;0;8,86883390000001;0;0,461286099999989;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;25,47945;33,1389706110097;1;0,072012825
"2555";0;0;5,4325203;0;3,8361297;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;24,54585;37,5103798836423;1;0,072012825
"2556";0;0;8,41892660000001;0;0,615363399999989;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;23,7771;42,6396073944484;1;0,072012825
"2557";0;0;6,4047912;0;2,3072088;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;23,33775;48,1953580363882;1;-0,020126717
"2558";0;0;6,2157912;0;2,3072088;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;23,00835;54,0666151856357;1;-0,020126717
"2559";0;0;8,38434020000001;0;0,0306597999999894;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;23,00835;59,9231898421733;1;-0,020126717
"2560";0;0;6,5081217;1,77635683940025e-15;1,8528783;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;23,6673;65,1061687231107;1;-0,020126717
"2561";0;0;7,6777827;0;0,9442173;0;0;0;0;0;0;0;24,9852;39,9581550661133;0;0,058878628
"2562";10,96346;0,33343908;0;9,03654;0;0;0;0;0;52,5003281270508;29,0001312508203;0;26,3031;42,5552613254807;1;0,058878628
"2563";10,83062;0,08652033;0;9,16938;0;0;0;0;0;52,5003281270508;29,0001312508203;0;27,4014;44,0475728950824;1;0,058878628
"2564";10,77041;0;0;9,22959;0;0;0;0;0;52,5003281270508;29,0001312508203;0;28,17015;44,7674025801515;1;0,058878628
"2565";0;0;9,19701;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;27,8955;45,760082157708;1;0,028064327
"2566";0;0;9,00396;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;25,42455;49,2212293008743;1;0,028064327
"2567";0;0;8,352;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;21,69045;56,4078210119235;1;0,028064327
"2568";0;0;7,767;0;0;2,00000000000001;20;0;0,669343422925659;52,5003281270508;29,0001312508203;0,602409080633093;15,4868909193669;69,78;1;0,028064327
"2569";0;0;7,335;0;0;0;0;0;0;0;0;0;12,24;57,3654983021102;0;0,007127007
"2570";0;0;7,101;0;0;0;0;0;0;0;0;0;13,41;43,8120420559937;0;0,007127007
"2571";0;0;7,245;0;0;0;0;0;0;0;0;0;12,6;31,1024794918379;0;0,007127007
"2572";12,548;0;0;7,452;0;0;0;0;0;52,5003281270508;29,0001312508203;0;13,68;46,3448315010431;1;0,007127007
"2573";0;0;7,506;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;18,48315;56,745916337628;1;0,020200874
"2574";0;0;7,272;0;0;1,91308460000001;20;0,0869154;0;52,5003281270508;29,0001312508203;0;27,56445;58,0396907562725;1;0,020200874
"2575";0;0;0;6,3631278;0,9718722;8,36312780000001;13,6368722;0;0;52,5003281270508;29,0001312508203;0;28,04535;58,8493297803521;1;0,020200874
"2576";0;0;0;5,7284175;1,8765825;7,72841750000001;14,2715825;0;0;52,5003281270508;29,0001312508203;0;26,9769;60,7253941070344;1;0,020200874
"2577";12,143;3,2356233;0;7,857;0;0;0;0;0;52,5003281270508;29,0001312508203;0;26,2824;63,2912668829808;1;0,032456783
"2578";11,891;4,520904531;0;8,109;0;0;0;0;0;52,5003281270508;29,0001312508203;0;24,78675;67,3463730760099;1;0,032456783
"2579";11,594;4,409652819;0;8,406;0;0;0;0;0;52,5003281270508;29,0001312508203;0;23,8785;72,2995884992509;1;0,032456783
"2580";11,9;5,321395365;0;8,1;0;0;0;0;0;52,5003281270508;29,0001312508203;0;23,13075;77,9881672142465;1;0,032456783
"2581";12,395;3,9388479;0;7,605;-8,88178419700125e-16;0;0;0;0;52,5003281270508;29,0001312508203;0;22,70325;84,0900202679588;1;0,000131359
"2582";0;0;3,3805605;0;3,8914395;0;0;0;0;0;0;0;22,38285;61,4968829175383;0;0,000131359
"2583";0;0;3,8702148;0;3,3027852;0;0;0;0;0;0;0;22,38285;38,9602451490654;0;0,000131359
"2584";0;-4,44089209850063e-16;5,3561217;0;1,8528783;0;0;0;0;0;0;0;23,0238;15,8390156717264;0;0,000131359
"2585";12,332;1,7106531;0;7,668;8,88178419700125e-16;0;0;0;0;52,5003281270508;29,0001312508203;0;24,30585;20,4936876487201;1;0,009791682
"2586";11,72;0,7782879;0;8,28;0;0;0;0;0;52,5003281270508;29,0001312508203;0;25,58805;23,8545194972658;1;0,009791682
"2587";11,351;0,23625186;0;8,649;0;0;0;0;0;52,5003281270508;29,0001312508203;0;26,65635;26,1386467762515;1;0,009791682
"2588";11,027;0;0;8,973;0;0;0;0;0;52,5003281270508;29,0001312508203;0;27,40425;27,669162044799;1;0,009791682
"2589";10,84961;0;0;9,15039;0;0;0;0;0;52,5003281270508;29,0001312508203;0;27,1371;29,4629998912627;1;0,067008
"2590";11;0;0;9;0;0;0;0;0;52,5003281270508;29,0001312508203;0;24,7332;33,6562518141101;1;0,067008
"2591";11,711;0;0;8,289;0;0;0;0;0;52,5003281270508;29,0001312508203;0;21,1008;41,4714175004969;1;0,067008
"2592";12,278;0;0;7,722;0;0;0;0;16,7378450192799;52,5003281270508;29,0001312508203;15,0640605173519;0,587839482648069;69,78;1;0,067008
"2593";0;0;7,416;0;0;0;0;0;0;0;0;0;12,69;56,9154983021102;0;-0,029004627
"2594";0;0;7,506;0;0;0;0;0;0;0;0;0;13,905;42,8681673893851;0;-0,029004627
"2595";0;0;7,722;0;0;0;0;0;0;0;0;0;13,065;29,695965211184;0;-0,029004627
"2596";0;0;8,064;0;0;0;0;0;0;0;0;0;14,175;15,4467032973143;0;-0,029004627
"2597";0;0;8,721;0;0;0;0;0;4,17324989435984;0;0;3,75592490492385;15,4080750950761;0;0;0,015130212
"2598";9,88471999999999;0,0869154;0;10,11528;0;0;0;0;0;52,5003281270508;29,0001312508203;0;28,5798;0,420331250820297;1;0,015130212
"2599";8,96356999999999;0,6242106;0;11,03643;0;0;0;0;0;52,5003281270508;29,0001312508203;0;29,07825;0,341161362102845;1;0,015130212
"2600";8,71507999999999;1,6513926;0;11,28492;0;0;0;0;0;52,5003281270508;29,0001312508203;0;27,9705;1,36993945676176;1;0,015130212
"2601";0;0;9,68211770000001;0;1,51217229999999;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;27,2505;3,11614484399348;1;0,044838875
"2602";0;0;7,20722198900001;0;4,00794801099999;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;25,69965;6,40883342404641;1;0,044838875
"2603";0;0;3,56438889500001;0;7,69956110499999;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;24,7581;10,6348378431959;1;0,044838875
"2604";0;0;6,21365190800001;-8,88178419700125e-16;4,91988809199999;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;23,9826;15,6257741203788;1;0,044838875
"2605";8,97769999999999;6,551880387;0;11,0223;0;0;0;0;0;52,5003281270508;29,0001312508203;0;23,5395;21,0473293592351;1;0,044715824
"2606";9,17686999999999;9,301212024;0;10,82313;0;0;0;0;0;52,5003281270508;29,0001312508203;0;23,20725;26,7875766933281;1;0,044715824
"2607";9,34336999999999;10,257755508;0;10,65663;0;0;0;0;0;52,5003281270508;29,0001312508203;0;23,20725;32,5134691563103;1;0,044715824
"2608";9,55297999999999;1,8410262;0;10,44702;0;0;0;0;0;52,5003281270508;29,0001312508203;0;23,8719;37,5603926459947;1;0,044715824
"2609";9,48151999999999;0,6044571;0;10,51848;0;0;0;0;0;52,5003281270508;29,0001312508203;0;25,20105;41,2655450878421;1;0,03497759
"2610";9,20224999999999;0,23901735;0;10,79775;0;0;0;0;0;52,5003281270508;29,0001312508203;0;26,53035;43,6321319035495;1;0,03497759
"2611";9,06724999999999;0,08217456;0;10,93275;0;0;0;0;0;52,5003281270508;29,0001312508203;0;27,6381;44,8850504988852;1;0,03497759
"2612";9,01864999999999;0;0;10,98135;0;0;0;0;0;52,5003281270508;29,0001312508203;0;28,4136;45,359335869483;1;0,03497759
"2613";0;0;10,83069;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;28,1367;46,1093351752707;1;0,07967074
"2614";0;0;10,09386;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;25,64415;49,3500089271421;1;0,07967074
"2615";0;0;9,05976;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;21,87795;56,3487785937168;1;0,07967074
"2616";0;0;8,514;0;0;2,00000000000001;20;0;0,889282054501762;52,5003281270508;29,0001312508203;0,800353849051586;15,4279961509484;69,78;1;0,07967074
"2617";0;0;8,262;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;11,595;87,0106295529305;1;0,057139122
"2618";0;0;8,217;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;12,705;103,088169766327;1;0,057139122
"2619";0;0;8,406;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;11,94;119,890504217827;1;0,057139122
"2620";0;0;8,631;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;12,96;135,630820384857;1;0,057139122
"2621";0;0;9,14337;0;0;0;0;0;0;0;0;0;17,5143;117,777342849126;0;-0,020177229
"2622";0;-4,44089209850063e-16;9,6677736;0;0,6005064;0;0;0;0;0;0;0;26,1195;91,3633122343347;0;-0,020177229
"2623";0;8,88178419700125e-16;9,0408048;0;2,1175752;0;0;0;0;0;0;0;26,5752;64,5596362654364;0;-0,020177229
"2624";8,56585999999999;11,299002;0;11,43414;0;0;0;0;0;52,5003281270508;29,0001312508203;0;25,5627;67,8356205953128;1;-0,020177229
"2625";0;0;0;0;11,268;1,06033700000001;20;0,939662999999998;0;52,5003281270508;29,0001312508203;0;24,90465;71,7614625372869;1;0,026121216
"2626";0;0;4,01284400000001;0;7,40266599999999;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;23,4873;77,0948369658686;1;0,026121216
"2627";0;0;3,91368500000001;0;7,67921499999999;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;22,6269;83,2752740070432;1;0,026121216
"2628";0;0;2,39756300000001;0;9,10146699999999;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;21,91815;90,1490053767161;1;0,026121216
"2629";0;0,673188999999988;0;0;11,43081;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;21,51315;97,4105473254254;1;0,008957704
"2630";0;1,54793799999999;0;0;11,22768;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;21,20955;104,957530039406;1;0,008957704
"2631";0;4,80785499999999;0;0;11,16783;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;21,20955;112,485639705271;1;0,008957704
"2632";0;1,72524699999999;0;0;10,93185;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;21,8169;119,387573519623;1;0,008957704
"2633";0;0;0,459617999999999;0;10,508862;0;0;0;0;0;0;0;23,03175;96,0572661351842;0;-0,00563734
"2634";8,77789999999999;2,5877085;0;11,2221;0;0;0;0;0;52,5003281270508;29,0001312508203;0;24,2466;100,570583054746;1;-0,00563734
"2635";8,71930999999999;0,7190274;0;11,28069;0;0;0;0;0;52,5003281270508;29,0001312508203;0;25,2591;104,060113338228;1;-0,00563734
"2636";8,85448999999999;0;0;11,14551;0;0;0;0;0;52,5003281270508;29,0001312508203;0;25,9677;106,832317210715;1;-0,00563734
"2637";9,06796999999999;0;0;10,93203;0;0;0;0;0;52,5003281270508;29,0001312508203;0;25,71465;109,850638519679;1;0,017115944
"2638";0;0;10,22337;0;0;0;0;0;0;0;0;0;23,43675;86,1391805383666;0;0,017115944
"2639";0;0;9,38322;0;0;0;0;0;4,47318934036251;0;0;4,02587040632626;15,9688295936737;69,9549391754355;0;0,017115944
"2640";0;0;8,694;0;0;0;0;0;16,4833333333333;0;1,26217744835362e-29;14,835;0;69,78;0;0,017115944
"2641";0;0;8,478;0;0;0;0;0;0;0;0;0;10,845;58,7604983021102;0;0,05838206
"2642";0;0;8,496;0;0;0;0;0;0;0;0;0;11,88;46,7335535224804;0;0,05838206
"2643";0;0;8,667;0;0;0;0;0;0;0;0;0;11,175;35,4416850151991;0;0,05838206
"2644";0;0;8,856;0;0;0;0;0;0;0;0;0;12,12;23,2330545449895;0;0,05838206
"2645";0;5,55111512312578e-16;8,8383093;0;0,399020699999999;0;0;0;0;0;0;0;16,3764;6,79855469596014;0;0,058162422
"2646";9,54946999999999;1,5842307;0;10,45053;0;0;0;0;0;52,5003281270508;29,0001312508203;0;24,4227;11,3589845231972;1;0,058162422
"2647";8,64415999999999;3,2988345;0;11,35584;0;0;0;0;0;52,5003281270508;29,0001312508203;0;24,84855;15,4821598971817;1;0,058162422
"2648";8,21494999999999;8,533512;0;11,78505;0;0;0;0;0;52,5003281270508;29,0001312508203;0;23,90205;20,5415242779954;1;0,058162422
"2649";8,22340999999999;10,706397;0;11,77659;0;0;0;0;0;52,5003281270508;29,0001312508203;0;23,28675;26,2035364995272;1;-0,013609895
"2650";8,20900999999999;14,183013;0;11,79099;0;0;0;0;0;52,5003281270508;29,0001312508203;0;21,9615;33,1766394956916;1;-0,013609895
"2651";8,03845999999999;17,422587;0;11,96154;0;0;0;0;0;52,5003281270508;29,0001312508203;0;21,15675;40,9370545682047;1;-0,013609895
"2652";8,12116999999999;25,521522;0;11,87883;0;0;0;0;0;52,5003281270508;29,0001312508203;0;20,4942;49,34061285358;1;-0,013609895
"2653";0;12,453535;0;0;11,81862;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;20,1156;58,1017560172998;1;0,006325526
"2654";0;2,81744199999999;0;0;11,61747;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;19,8315;67,1250898322446;1;0,006325526
"2655";0;5,01931299999999;0;0;11,50947;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;19,8315;76,1258586275371;1;0,006325526
"2656";0;0;0;0;11,37708;0,537305000000012;20;1,462695;0;52,5003281270508;29,0001312508203;0;20,39955;84,5360688324442;1;0,006325526
"2657";0;0;4,57044200000001;0;6,84956799999999;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;21,5355;91,7892972809689;1;-0,001742085
"2658";0;0;11,4451439;0;0,0662160999999895;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;22,67145;97,8884372846749;1;-0,001742085
"2659";0;0;11,35566;0;0;1,31257820000001;20;0,6874218;0;52,5003281270508;29,0001312508203;0;23,61795;103,025824919703;1;-0,001742085
"2660";0;0;11,20338;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;24,28065;107,487665279509;1;-0,001742085
"2661";8,90551999999999;0;0;11,09448;0;0;0;0;0;52,5003281270508;29,0001312508203;0;24,04395;112,175047732773;1;0,035347855
"2662";0;0;10,46655;0;0;0;0;0;0;0;0;0;21,9141;89,9804270063441;0;0,035347855
"2663";0;0;9,48474;0;0;0;0;0;0;0;0;0;18,69555;71,0598592750535;0;0,035347855
"2664";0;0;8,892;0;0;0;0;0;14,1920477991476;0;-6,31088724176809e-30;12,7728430192329;1,10215698076715;69,78;0;0,035347855
"2665";11,477;0;0;8,523;0;0;0;0;0;52,5003281270508;29,0001312508203;0;9,165;89,4406295529305;1;-0,029106773
"2666";11,495;0;0;8,505;0;0;0;0;0;52,5003281270508;29,0001312508203;0;10,05;108,167092966013;1;-0,029106773
"2667";0;0;8,631;0;0;0;0;0;0;0;0;0;9,45;98,4465950958734;0;-0,029106773
"2668";0;0;8,892;0;0;0;0;0;0;0;0;0;10,245;87,9554056720314;0;-0,029106773
"2669";0;0;9,33786;0;0;0;0;0;0;0;0;0;13,845;73,8904519943537;0;0,043693935
"2670";9,62353999999999;0,7585344;0;10,37646;0;0;0;0;0;52,5003281270508;29,0001312508203;0;20,65245;82,0533523719889;1;0,043693935
"2671";8,84305999999999;2,2163427;0;11,15694;0;0;0;0;0;52,5003281270508;29,0001312508203;0;21,0126;89,8356894510342;1;0,043693935
"2672";8,55640999999999;3,397602;0;11,44359;0;0;0;0;0;52,5003281270508;29,0001312508203;0;20,2122;98,3989649216839;1;0,043693935
"2673";8,61040999999999;5,242934463;0;11,38959;0;0;0;0;0;52,5003281270508;29,0001312508203;0;19,69185;107,461175859385;1;0,0236422
"2674";8,57188999999999;7,671785316;0;11,42811;0;0;0;0;0;52,5003281270508;29,0001312508203;0;18,5712;117,621374555825;1;0,0236422
"2675";0;0;1,856889516;0;9,687590484;0;0;0;0;0;0;0;17,8908;99,4364339773194;0;0,0236422
"2676";0;2,450679774;0;0;11,3247;0;0;0;0;0;0;0;17,3304;81,8573692229321;0;0,0236422
"2677";8,88508999999999;13,543236642;0;11,11491;0;0;0;0;0;52,5003281270508;29,0001312508203;0;17,01015;93,642646405048;1;0,03695131
"2678";9,06337999999999;10,740689076;0;10,93662;0;0;0;0;0;52,5003281270508;29,0001312508203;0;16,77;105,638601662854;1;0,03695131
"2679";9,20134999999999;10,260481491;0;10,79865;0;0;0;0;0;52,5003281270508;29,0001312508203;0;16,77;117,604558145074;1;0,03695131
"2680";9,44263999999999;6,326729994;0;10,55736;0;0;0;0;0;52,5003281270508;29,0001312508203;0;17,2503;129,060290870875;1;0,03695131
"2681";0;0;10,65906;0;0;18,8354893;0;3,1645107;0;0;0;0;18,2109;110,526644526835;0;0,012798126
"2682";0;0;0;10,92375;0;11,5923641;9,07624999999999;1,3313859;0;52,5003281270508;29,0001312508203;0;19,1715;120,078877280493;1;0,012798126
"2683";0;0;10,6399137;0;0,4306263;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;19,97205;128,806672375306;1;0,012798126
"2684";0;0;10,95813;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;20,5323;136,952391516224;1;0,012798126
"2685";0;0;10,87236;0;0;0;0;0;0;0;0;0;20,3322;116,277709073552;0;0,04882268
"2686";0;0;10,23849;9,46633086265214e-30;0;0;0;0;0;2,52435489670724e-29;0;0;18,53115;97,4557786542332;0;0,04882268
"2687";0;0;9,31761;0;0;0;0;0;0;0;0;0;15,80955;81,4025170055612;0;0,04882268
"2688";0;0;8,649;-8,67746995743113e-30;0;0;0;0;0,345610661792803;-2,28769662514093e-29;0;0,311049595613522;11,4189504043865;69,78;0;0,04882268
"2689";0;0;8,307;0;0;0;0;0;0;0;0;0;7,725;61,8804983021102;0;0,035740627
"2690";0;0;8,253;0;0;0;0;0;0;0;0;0;7,455;54,2707512109669;0;0,035740627
"2691";0;0;8,352;0;0;0;0;0;0;0;0;0;7,11;47,0250341253827;0;0,035740627
"2692";0;0;8,658;0;0;0;0;0;0;0;0;0;7,785;39,1224367006449;0;0,035740627
"2693";0;5,55111512312578e-16;8,8609893;0;0,399020699999999;0;0;0;0;0;0;0;11,745;27,2796016242642;0;-0,025543396
"2694";0;2,22044604925031e-16;8,5507839;0;1,6711461;0;0;0;0;0;0;0;18,16905;9,04233240957241;0;-0,025543396
"2695";0;-8,88178419700125e-16;6,573740187;0;4,454769813;0;0;0;12,9635890229354;0;0;11,6672301206419;9,01971987935811;0;0;-0,025543396
"2696";8,73811999999999;11,186170008;0;11,26188;0;0;0;0;0;52,5003281270508;29,0001312508203;0;18,47535;10,5247812508203;1;-0,025543396
"2697";0;1,22960149299999;0;0;11,1114;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;17,59065;21,9079427510217;1;0,02450317
"2698";0;6,94447761699999;0;0;10,99593;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;16,36575;34,4875379140328;1;0,02450317
"2699";0;8,24537800899999;0;0;11,04048;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;15,5832;47,8182247692951;1;0,02450317
